#,PAIR,AMOUNT,PRICE,FEE,FEE PERC,FEE CURRENCY,DATE,ORDER ID
35689109,ETH/USD,0.01075898,227.63,-0.00002152,0.20%,ETH,04-06-17 06:50:39,2709008912
35689119,ETH/USD,0.21921777,228.08,-0.00043844,0.20%,ETH,04-06-17 06:50:39,2709008912
35689111,ETH/USD,0.01075164,227.94,-0.0000215,0.20%,ETH,04-06-17 06:50:39,2709008912
35689107,ETH/USD,0.01054025,227.55,-0.00002108,0.20%,ETH,04-06-17 06:50:39,2709008912
35689133,ETH/USD,6.2222226,229,-2.84977795,0.20%,USD,04-06-17 06:50:39,2709008912
35689127,ETH/USD,6.51888851,228.78,-2.98278263,0.20%,USD,04-06-17 06:50:39,2709008912
35689113,ETH/USD,6,227.94,-2.73528,0.20%,USD,04-06-17 06:50:39,2709008912
35689110,ETH/USD,46.073,227.93,-21.00283778,0.20%,USD,04-06-17 06:50:39,2709008912
35689130,ETH/USD,0.44150331,228.91,-0.00088301,0.20%,ETH,04-06-17 06:50:39,2709008912
35689129,ETH/USD,0.42,228.83,-0.00084,0.20%,ETH,04-06-17 06:50:39,2709008912
35689125,ETH/USD,59.0329361,228.73,-27.00520695,0.20%,USD,04-06-17 06:50:39,2709008912
35689120,ETH/USD,9.0109715,228.09,-4.11062498,0.20%,USD,04-06-17 06:50:39,2709008912
35689108,ETH/USD,0.01952317,227.59,-0.00003905,0.20%,ETH,04-06-17 06:50:39,2709008912
35355489,ETH/USD,-1,215.07,-0.43014,0.20%,USD,01-06-17 14:30:17,2686665917
35355482,ETH/USD,-6,215.11,-2.58132,0.20%,USD,01-06-17 14:30:17,2686665917
35355480,ETH/USD,-99,215.13,-42.59574,0.20%,USD,01-06-17 14:30:17,2686665917
35355468,ETH/USD,-5,215.91,-2.1591,0.20%,USD,01-06-17 14:30:17,2686665917
35355463,ETH/USD,-2,215.97,-0.86388,0.20%,USD,01-06-17 14:30:17,2686665917
35355457,ETH/USD,-1,216.02,-0.43204,0.20%,USD,01-06-17 14:30:17,2686665917
35355474,ETH/USD,-3,215.33,-1.29198,0.20%,USD,01-06-17 14:30:17,2686665917
35355481,ETH/USD,-0.11,215.12,-0.0473264,0.20%,USD,01-06-17 14:30:17,2686665917
35355472,ETH/USD,-5.14951465,215.35,-2.21789596,0.20%,USD,01-06-17 14:30:17,2686665917
35355470,ETH/USD,-1.07,215.36,-0.4608704,0.20%,USD,01-06-17 14:30:17,2686665917
35355465,ETH/USD,-2.2,215.95,-0.95018,0.20%,USD,01-06-17 14:30:17,2686665917
35355462,ETH/USD,-2.8,215.98,-1.209488,0.20%,USD,01-06-17 14:30:17,2686665917
35355458,ETH/USD,-1.05,216.01,-0.453621,0.20%,USD,01-06-17 14:30:17,2686665917
35355476,ETH/USD,-0.3,215.17,-0.129102,0.20%,USD,01-06-17 14:30:17,2686665917
35355464,ETH/USD,-1.4,215.96,-0.604688,0.20%,USD,01-06-17 14:30:17,2686665917
35355488,ETH/USD,-3,215.08,-1.29048,0.20%,USD,01-06-17 14:30:17,2686665917
35355487,ETH/USD,-0.2,215.09,-0.086036,0.20%,USD,01-06-17 14:30:17,2686665917
35355483,ETH/USD,-1,215.11,-0.43022,0.20%,USD,01-06-17 14:30:17,2686665917
35355478,ETH/USD,-0.5,215.15,-0.21515,0.20%,USD,01-06-17 14:30:17,2686665917
35355493,ETH/USD,-53.15977778,215,-22.85870445,0.20%,USD,01-06-17 14:30:17,2686665917
35355484,ETH/USD,-6.24569362,215.11,-2.68702231,0.20%,USD,01-06-17 14:30:17,2686665917
35355469,ETH/USD,-19.99999,215.8,-8.63199568,0.20%,USD,01-06-17 14:30:17,2686665917
35355456,ETH/USD,-2,216.03,-0.86412,0.20%,USD,01-06-17 14:30:17,2686665917
35355491,ETH/USD,-0.1,215.05,-0.04301,0.20%,USD,01-06-17 14:30:17,2686665917
35355475,ETH/USD,-1,215.18,-0.43036,0.20%,USD,01-06-17 14:30:17,2686665917
35355471,ETH/USD,-2.09,215.35,-0.900163,0.20%,USD,01-06-17 14:30:17,2686665917
35355460,ETH/USD,-0.7856,216,-0.3393792,0.20%,USD,01-06-17 14:30:17,2686665917
35355466,ETH/USD,-1,215.94,-0.43188,0.20%,USD,01-06-17 14:30:17,2686665917
35355492,ETH/USD,-102.85344868,215.01,-44.22904,0.20%,USD,01-06-17 14:30:17,2686665917
35355490,ETH/USD,-2.1,215.06,-0.903252,0.20%,USD,01-06-17 14:30:17,2686665917
35355479,ETH/USD,-0.21,215.14,-0.0903588,0.20%,USD,01-06-17 14:30:17,2686665917
35355461,ETH/USD,-4,215.99,-1.72792,0.20%,USD,01-06-17 14:30:17,2686665917
35355486,ETH/USD,-1,215.1,-0.4302,0.20%,USD,01-06-17 14:30:17,2686665917
35355477,ETH/USD,-0.41,215.16,-0.1764312,0.20%,USD,01-06-17 14:30:17,2686665917
35355467,ETH/USD,-2,215.92,-0.86368,0.20%,USD,01-06-17 14:30:17,2686665917
35355459,ETH/USD,-1,216,-0.432,0.20%,USD,01-06-17 14:30:17,2686665917
35355473,ETH/USD,-2,215.34,-0.86136,0.20%,USD,01-06-17 14:30:17,2686665917
35355455,ETH/USD,-14.09597527,216.04,-6.09058899,0.20%,USD,01-06-17 14:30:17,2686665917
35355485,ETH/USD,-1,215.11,-0.43022,0.20%,USD,01-06-17 14:30:17,2686665917
35355304,ETH/USD,-77.28573071,215.98,-0.15457146,0.20%,ETH,01-06-17 14:27:42,2686656799
35355297,ETH/USD,-0.6,216.04,-0.0012,0.20%,ETH,01-06-17 14:27:42,2686656799
35355298,ETH/USD,-0.5,216.03,-0.001,0.20%,ETH,01-06-17 14:27:42,2686656799
35355299,ETH/USD,-1,216.02,-0.002,0.20%,ETH,01-06-17 14:27:42,2686656799
35355302,ETH/USD,-2.01,215.99,-0.00402,0.20%,ETH,01-06-17 14:27:42,2686656799
35355296,ETH/USD,-10,216.1,-0.02,0.20%,ETH,01-06-17 14:27:42,2686656799
35355300,ETH/USD,-99,216.01,-0.198,0.20%,ETH,01-06-17 14:27:42,2686656799
35355295,ETH/USD,-1,216.11,-0.002,0.20%,ETH,01-06-17 14:27:42,2686656799
35355303,ETH/USD,-5,215.98,-0.01,0.20%,ETH,01-06-17 14:27:42,2686656799
35355301,ETH/USD,-2.71895977,216,-0.00543792,0.20%,ETH,01-06-17 14:27:42,2686656799
35355294,ETH/USD,-0.88530952,216.12,-0.00177062,0.20%,ETH,01-06-17 14:27:42,2686656799
35354157,ETH/USD,-0.4,215.14,-0.0008,0.20%,ETH,01-06-17 14:18:23,2686620718
35354136,ETH/USD,-19.8841,216.38,-0.0397682,0.20%,ETH,01-06-17 14:18:23,2686620718
35354150,ETH/USD,-20,215.87,-0.04,0.20%,ETH,01-06-17 14:18:23,2686620718
35354130,ETH/USD,-28.83149237,216.62,-0.05766298,0.20%,ETH,01-06-17 14:18:23,2686620718
35354124,ETH/USD,-7.9,216.69,-0.0158,0.20%,ETH,01-06-17 14:18:23,2686620718
35354120,ETH/USD,-2,216.72,-0.004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354114,ETH/USD,-0.9,216.8,-0.0018,0.20%,ETH,01-06-17 14:18:23,2686620718
35354156,ETH/USD,-29.116,215.23,-0.058232,0.20%,ETH,01-06-17 14:18:23,2686620718
35354133,ETH/USD,-1,216.51,-0.002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354129,ETH/USD,-1,216.65,-0.002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354123,ETH/USD,-3,216.7,-0.006,0.20%,ETH,01-06-17 14:18:23,2686620718
35354161,ETH/USD,-1,215.11,-0.002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354143,ETH/USD,-3,216.03,-0.006,0.20%,ETH,01-06-17 14:18:23,2686620718
35354132,ETH/USD,-0.60821748,216.55,-0.00121643,0.20%,ETH,01-06-17 14:18:23,2686620718
35354165,ETH/USD,-0.93025,215,-0.0018605,0.20%,ETH,01-06-17 14:18:23,2686620718
35354163,ETH/USD,-151,215.01,-0.302,0.20%,ETH,01-06-17 14:18:23,2686620718
35354158,ETH/USD,-5.152,215.11,-0.010304,0.20%,ETH,01-06-17 14:18:23,2686620718
35354154,ETH/USD,-2,215.5,-0.004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354153,ETH/USD,-50.66132447,215.5,-0.10132265,0.20%,ETH,01-06-17 14:18:23,2686620718
35354148,ETH/USD,-2,216,-0.004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354125,ETH/USD,-8.93591873,216.69,-0.01787184,0.20%,ETH,01-06-17 14:18:23,2686620718
35354121,ETH/USD,-46.764,216.72,-0.093528,0.20%,ETH,01-06-17 14:18:23,2686620718
35354159,ETH/USD,-9.2,215.11,-0.0184,0.20%,ETH,01-06-17 14:18:23,2686620718
35354141,ETH/USD,-4.8,216.05,-0.0096,0.20%,ETH,01-06-17 14:18:23,2686620718
35354140,ETH/USD,-3,216.05,-0.006,0.20%,ETH,01-06-17 14:18:23,2686620718
35354131,ETH/USD,-5.43544738,216.55,-0.01087089,0.20%,ETH,01-06-17 14:18:23,2686620718
35354127,ETH/USD,-2.08,216.67,-0.00416,0.20%,ETH,01-06-17 14:18:23,2686620718
35354122,ETH/USD,-4,216.71,-0.008,0.20%,ETH,01-06-17 14:18:23,2686620718
35354145,ETH/USD,-0.23227412,216.01,-0.00046455,0.20%,ETH,01-06-17 14:18:23,2686620718
35354119,ETH/USD,-5,216.73,-0.01,0.20%,ETH,01-06-17 14:18:23,2686620718
35354167,ETH/USD,-40.26283164,215,-0.08052566,0.20%,ETH,01-06-17 14:18:23,2686620718
35354149,ETH/USD,-1.8,215.9,-0.0036,0.20%,ETH,01-06-17 14:18:23,2686620718
35354139,ETH/USD,-3.6,216.05,-0.0072,0.20%,ETH,01-06-17 14:18:23,2686620718
35354138,ETH/USD,-122.42106725,216.07,-0.24484213,0.20%,ETH,01-06-17 14:18:23,2686620718
35354118,ETH/USD,-1.5,216.75,-0.003,0.20%,ETH,01-06-17 14:18:23,2686620718
35354146,ETH/USD,-1,216.01,-0.002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354142,ETH/USD,-2,216.04,-0.004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354134,ETH/USD,-0.5,216.47,-0.001,0.20%,ETH,01-06-17 14:18:23,2686620718
35354113,ETH/USD,-0.2,216.81,-0.0004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354112,ETH/USD,-125.097,216.82,-0.250194,0.20%,ETH,01-06-17 14:18:23,2686620718
35354108,ETH/USD,-1,217,-0.002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354104,ETH/USD,-0.11872717,217.04,-0.00023745,0.20%,ETH,01-06-17 14:18:23,2686620718
35354166,ETH/USD,-5,215,-0.01,0.20%,ETH,01-06-17 14:18:23,2686620718
35354164,ETH/USD,-0.2,215,-0.0004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354162,ETH/USD,-0.58,215.11,-0.00116,0.20%,ETH,01-06-17 14:18:23,2686620718
35354155,ETH/USD,-0.20461702,215.43,-0.00040923,0.20%,ETH,01-06-17 14:18:23,2686620718
35354151,ETH/USD,-58.34448538,215.83,-0.11668897,0.20%,ETH,01-06-17 14:18:23,2686620718
35354137,ETH/USD,-2.4,216.3,-0.0048,0.20%,ETH,01-06-17 14:18:23,2686620718
35354128,ETH/USD,-2,216.66,-0.004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354126,ETH/USD,-3.11,216.68,-0.00622,0.20%,ETH,01-06-17 14:18:23,2686620718
35354117,ETH/USD,-1.8,216.76,-0.0036,0.20%,ETH,01-06-17 14:18:23,2686620718
35354109,ETH/USD,-0.11,216.84,-0.00022,0.20%,ETH,01-06-17 14:18:23,2686620718
35354107,ETH/USD,-11.05439558,217,-0.02210879,0.20%,ETH,01-06-17 14:18:23,2686620718
35354105,ETH/USD,-0.53205141,217.04,-0.0010641,0.20%,ETH,01-06-17 14:18:23,2686620718
35354160,ETH/USD,-1.31,215.11,-0.00262,0.20%,ETH,01-06-17 14:18:23,2686620718
35354147,ETH/USD,-2,216.01,-0.004,0.20%,ETH,01-06-17 14:18:23,2686620718
35354144,ETH/USD,-1,216.02,-0.002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354116,ETH/USD,-0.3,216.77,-0.0006,0.20%,ETH,01-06-17 14:18:23,2686620718
35354152,ETH/USD,-4.5688,215.59,-0.0091376,0.20%,ETH,01-06-17 14:18:23,2686620718
35354110,ETH/USD,-0.555,216.83,-0.00111,0.20%,ETH,01-06-17 14:18:23,2686620718
35354135,ETH/USD,-96,216.39,-0.192,0.20%,ETH,01-06-17 14:18:23,2686620718
35354115,ETH/USD,-0.1,216.78,-0.0002,0.20%,ETH,01-06-17 14:18:23,2686620718
35354111,ETH/USD,-0.5,216.82,-0.001,0.20%,ETH,01-06-17 14:18:23,2686620718
35354106,ETH/USD,-99,217.01,-0.198,0.20%,ETH,01-06-17 14:18:23,2686620718
34896894,ETH/USD,0.24081216,182.39,-0.00048162,0.20%,ETH,29-05-17 18:39:42,2664007114
34896895,ETH/USD,99.75918784,182.4,-0.19951838,0.20%,ETH,29-05-17 18:39:42,2664007114
34852270,ETH/USD,2.96813294,169.77,-0.00593627,0.20%,ETH,29-05-17 10:40:29,2661470462
34852269,ETH/USD,5.38,169.61,-0.01076,0.20%,ETH,29-05-17 10:40:29,2661470462
34852266,ETH/USD,6,169.51,-0.012,0.20%,ETH,29-05-17 10:40:29,2661470462
34852267,ETH/USD,0.30612289,169.51,-0.00061225,0.20%,ETH,29-05-17 10:40:29,2661470462
34852265,ETH/USD,1.7347728,169.51,-0.00346955,0.20%,ETH,29-05-17 10:40:29,2661470462
34852268,ETH/USD,28.318,169.52,-0.056636,0.20%,ETH,29-05-17 10:40:29,2661470462
34852271,ETH/USD,0.55,169.78,-0.0011,0.20%,ETH,29-05-17 10:40:29,2661470462
34852272,ETH/USD,4.74297137,170,-0.00948594,0.20%,ETH,29-05-17 10:40:29,2661470462
34852228,ETH/USD,90.95621228,169.99,-0.18191242,0.20%,ETH,29-05-17 10:39:57,2661467645
34852226,ETH/USD,0.2,169.95,-0.0004,0.20%,ETH,29-05-17 10:39:57,2661467645
34852222,ETH/USD,35.1430641,169,-0.07028613,0.20%,ETH,29-05-17 10:39:57,2661467645
34852223,ETH/USD,0.53,169.42,-0.00106,0.20%,ETH,29-05-17 10:39:57,2661467645
34852231,ETH/USD,25,170,-0.05,0.20%,ETH,29-05-17 10:39:57,2661467645
34852221,ETH/USD,1.73580552,168.99,-0.00347161,0.20%,ETH,29-05-17 10:39:57,2661467645
34852232,ETH/USD,112.54234902,170,-0.2250847,0.20%,ETH,29-05-17 10:39:57,2661467645
34852227,ETH/USD,10,169.98,-0.02,0.20%,ETH,29-05-17 10:39:57,2661467645
34852224,ETH/USD,30.82156908,169.66,-0.06164314,0.20%,ETH,29-05-17 10:39:57,2661467645
34852230,ETH/USD,8.991,170,-0.017982,0.20%,ETH,29-05-17 10:39:57,2661467645
34852229,ETH/USD,15,169.99,-0.03,0.20%,ETH,29-05-17 10:39:57,2661467645
34852225,ETH/USD,19.08,169.67,-0.03816,0.20%,ETH,29-05-17 10:39:57,2661467645
34713708,ETH/USD,76.49140265,167.62,-0.15298281,0.20%,ETH,28-05-17 11:40:53,2654067099
34713652,ETH/USD,7.263765,167.52,-0.01452753,0.20%,ETH,28-05-17 11:40:25,2654064325
34713649,ETH/USD,50,167.26,-0.1,0.20%,ETH,28-05-17 11:40:25,2654064325
34713648,ETH/USD,100,167.19,-0.2,0.20%,ETH,28-05-17 11:40:25,2654064325
34713651,ETH/USD,20.2705,167.51,-0.040541,0.20%,ETH,28-05-17 11:40:25,2654064325
34713650,ETH/USD,1.465735,167.29,-0.00293147,0.20%,ETH,28-05-17 11:40:25,2654064325
34713161,ETH/USD,-0.1,165.05,-0.03301,0.20%,USD,28-05-17 11:38:19,2654052237
34713167,ETH/USD,-36.46252861,164.78,-12.01659093,0.20%,USD,28-05-17 11:38:19,2654052237
34713163,ETH/USD,-1.367,165,-0.45111,0.20%,USD,28-05-17 11:38:19,2654052237
34713156,ETH/USD,-100,165.2,-33.04,0.20%,USD,28-05-17 11:38:19,2654052237
34713164,ETH/USD,-0.57,165,-0.1881,0.20%,USD,28-05-17 11:38:19,2654052237
34713157,ETH/USD,-77.27037172,165.18,-25.52704,0.20%,USD,28-05-17 11:38:19,2654052237
34713166,ETH/USD,-26.25095962,164.81,-8.65284131,0.20%,USD,28-05-17 11:38:19,2654052237
34713162,ETH/USD,-1.367,165,-0.45111,0.20%,USD,28-05-17 11:38:19,2654052237
34713159,ETH/USD,-0.87531441,165.05,-0.28894129,0.20%,USD,28-05-17 11:38:19,2654052237
34713165,ETH/USD,-15,164.9,-4.947,0.20%,USD,28-05-17 11:38:19,2654052237
34713160,ETH/USD,-0.1,165.05,-0.03301,0.20%,USD,28-05-17 11:38:19,2654052237
34713155,ETH/USD,-24.49105497,165.2,-8.09184456,0.20%,USD,28-05-17 11:38:19,2654052237
34713158,ETH/USD,-0.55550034,165.05,-0.18337066,0.20%,USD,28-05-17 11:38:19,2654052237
34713146,ETH/USD,-0.18167716,166.76,-0.06059297,0.20%,USD,28-05-17 11:38:19,2654052237
34713154,ETH/USD,-84.298,165.2,-27.8520592,0.20%,USD,28-05-17 11:38:19,2654052237
34713149,ETH/USD,-10,166.65,-3.333,0.20%,USD,28-05-17 11:38:19,2654052237
34713152,ETH/USD,-8.7187,166.54,-2.9040246,0.20%,USD,28-05-17 11:38:19,2654052237
34713145,ETH/USD,-43.939094,166.76,-14.65456663,0.20%,USD,28-05-17 11:38:19,2654052237
34713151,ETH/USD,-1,166.64,-0.33328,0.20%,USD,28-05-17 11:38:19,2654052237
34713150,ETH/USD,-1.53279917,166.65,-0.51088196,0.20%,USD,28-05-17 11:38:19,2654052237
34713148,ETH/USD,-50,166.65,-16.665,0.20%,USD,28-05-17 11:38:19,2654052237
34713147,ETH/USD,-6,166.76,-2.00112,0.20%,USD,28-05-17 11:38:19,2654052237
34713153,ETH/USD,-9.92,165.2,-3.277568,0.20%,USD,28-05-17 11:38:19,2654052237
34699460,ETH/USD,-67.66,169.45,-0.13532,0.20%,ETH,28-05-17 09:50:38,2653527696
34699461,ETH/USD,-17.69717432,169.45,-0.03539435,0.20%,ETH,28-05-17 09:50:38,2653527696
34699459,ETH/USD,-14.64282568,169.45,-0.02928565,0.20%,ETH,28-05-17 09:50:38,2653527696
34698985,ETH/USD,-7.6055,169.22,-0.015211,0.20%,ETH,28-05-17 09:47:52,2653513694
34698984,ETH/USD,-0.1,169.23,-0.0002,0.20%,ETH,28-05-17 09:47:52,2653513694
34698986,ETH/USD,-45.2945,169.22,-15.32947058,0.20%,USD,28-05-17 09:47:52,2653513694
34698791,ETH/USD,-45.14678802,170.76,-15.41853104,0.20%,USD,28-05-17 09:46:53,2653508321
34698790,ETH/USD,-54.85321198,170.84,-0.10970642,0.20%,ETH,28-05-17 09:46:53,2653508321
34698635,ETH/USD,0.1696381,172.57,-0.00033928,0.20%,ETH,28-05-17 09:46:24,2653505377
34698636,ETH/USD,4.5987987,172.57,-0.0091976,0.20%,ETH,28-05-17 09:46:24,2653505377
34698637,ETH/USD,5.2315632,172.58,-0.01046313,0.20%,ETH,28-05-17 09:46:24,2653505377
34698477,ETH/USD,50,172.63,-0.1,0.20%,ETH,28-05-17 09:45:41,2653501566
34698464,ETH/USD,19.83334111,172.2,-0.03966668,0.20%,ETH,28-05-17 09:45:41,2653501566
34698471,ETH/USD,22.9399532,172.35,-0.04587991,0.20%,ETH,28-05-17 09:45:41,2653501566
34698482,ETH/USD,31.01302082,172.75,-0.06202604,0.20%,ETH,28-05-17 09:45:41,2653501566
34698466,ETH/USD,9.58,172.21,-0.01916,0.20%,ETH,28-05-17 09:45:41,2653501566
34698475,ETH/USD,24.61116929,172.5,-0.04922234,0.20%,ETH,28-05-17 09:45:41,2653501566
34698468,ETH/USD,187.95424457,172.22,-0.37590849,0.20%,ETH,28-05-17 09:45:41,2653501566
34698480,ETH/USD,156.6,172.65,-0.3132,0.20%,ETH,28-05-17 09:45:41,2653501566
34698463,ETH/USD,9.58,172.19,-0.01916,0.20%,ETH,28-05-17 09:45:41,2653501566
34698478,ETH/USD,26.17097097,172.64,-0.05234194,0.20%,ETH,28-05-17 09:45:41,2653501566
34698479,ETH/USD,31.9031,172.64,-0.0638062,0.20%,ETH,28-05-17 09:45:41,2653501566
34698472,ETH/USD,32.25062016,172.46,-0.06450124,0.20%,ETH,28-05-17 09:45:41,2653501566
34698465,ETH/USD,12.5302,172.2,-0.0250604,0.20%,ETH,28-05-17 09:45:41,2653501566
34698483,ETH/USD,172.014,172.77,-0.344028,0.20%,ETH,28-05-17 09:45:41,2653501566
34698470,ETH/USD,162,172.25,-0.324,0.20%,ETH,28-05-17 09:45:41,2653501566
34698481,ETH/USD,8.55286707,172.67,-0.01710573,0.20%,ETH,28-05-17 09:45:41,2653501566
34698473,ETH/USD,7.66115849,172.46,-0.01532232,0.20%,ETH,28-05-17 09:45:41,2653501566
34698474,ETH/USD,0.790187,172.49,-0.00158037,0.20%,ETH,28-05-17 09:45:41,2653501566
34698467,ETH/USD,20.885,172.21,-0.04177,0.20%,ETH,28-05-17 09:45:41,2653501566
34698484,ETH/USD,9.24803459,172.79,-0.01849607,0.20%,ETH,28-05-17 09:45:41,2653501566
34698469,ETH/USD,1.67213273,172.25,-0.00334427,0.20%,ETH,28-05-17 09:45:41,2653501566
34698476,ETH/USD,2.21,172.5,-0.00442,0.20%,ETH,28-05-17 09:45:41,2653501566
34114364,ETH/USD,10.79716498,180.54,-0.02159433,0.20%,ETH,26-05-17 05:55:44,2634611585
34114361,ETH/USD,17.224,180.52,-0.034448,0.20%,ETH,26-05-17 05:55:44,2634611585
34114363,ETH/USD,55.426,180.54,-20.01322008,0.20%,USD,26-05-17 05:55:44,2634611585
34114362,ETH/USD,38.908,180.53,-14.04812248,0.20%,USD,26-05-17 05:55:44,2634611585
33964793,ETH/USD,-120.28091326,183.66,-44.18158506,0.20%,USD,25-05-17 16:56:46,2629679810
33964792,ETH/USD,-0.27009046,183.67,-0.09921503,0.20%,USD,25-05-17 16:56:46,2629679810
33908489,ETH/USD,17.44788386,197,-6.87446624,0.20%,USD,25-05-17 12:32:05,2628548563
33908485,ETH/USD,0.25,197,-0.0985,0.20%,USD,25-05-17 12:32:05,2628548563
33908483,ETH/USD,21.22070028,196.87,-8.35543853,0.20%,USD,25-05-17 12:32:05,2628548563
33908488,ETH/USD,57.82281247,197,-22.78218811,0.20%,USD,25-05-17 12:32:05,2628548563
33908486,ETH/USD,2,197,-0.788,0.20%,USD,25-05-17 12:32:05,2628548563
33908487,ETH/USD,1,197,-0.394,0.20%,USD,25-05-17 12:32:05,2628548563
33908484,ETH/USD,21.05195647,197,-8.29447085,0.20%,USD,25-05-17 12:32:05,2628548563
33563018,BTC/USD,-1,2342.4,-4.6848,0.20%,USD,24-05-17 12:11:39,2620266510
33563014,BTC/USD,-0.6301,2343.6,-2.95340472,0.20%,USD,24-05-17 12:11:39,2620266510
33563017,BTC/USD,-0.69288726,2342.7,-3.24645397,0.20%,USD,24-05-17 12:11:39,2620266510
33563015,BTC/USD,-0.05,2343.6,-0.23436,0.20%,USD,24-05-17 12:11:39,2620266510
33563016,BTC/USD,-7.59,2343.5,-35.57433,0.20%,USD,24-05-17 12:11:39,2620266510
33563019,BTC/USD,-0.01,2342.3,-0.046846,0.20%,USD,24-05-17 12:11:39,2620266510
33563020,BTC/USD,-0.20115151,2342.1,-0.9422339,0.20%,USD,24-05-17 12:11:39,2620266510
33334392,ETH/USD,197.8764894,159,-0.39575298,0.20%,ETH,23-05-17 11:37:16,2611649062
33334393,ETH/USD,120.33562438,159.3,-0.24067125,0.20%,ETH,23-05-17 11:37:16,2611649062
33282276,ETH/USD,75.89743025,163.5,-0.15179486,0.20%,ETH,23-05-17 06:03:07,2609787737
33282273,ETH/USD,0.22412711,163.38,-0.00044825,0.20%,ETH,23-05-17 06:03:07,2609787737
33282270,ETH/USD,0.98964466,163.13,-0.32288147,0.20%,USD,23-05-17 06:03:07,2609787737
33282269,ETH/USD,24.409,163.12,-0.048818,0.20%,ETH,23-05-17 06:03:07,2609787737
33282274,ETH/USD,0.1,163.4,-0.0002,0.20%,ETH,23-05-17 06:03:07,2609787737
33282271,ETH/USD,16.36657624,163.14,-0.03273315,0.20%,ETH,23-05-17 06:03:07,2609787737
33282272,ETH/USD,16.36657624,163.37,-0.03273315,0.20%,ETH,23-05-17 06:03:07,2609787737
33282275,ETH/USD,15.6466455,163.49,-0.03129329,0.20%,ETH,23-05-17 06:03:07,2609787737
33139419,ETH/USD,-7.7333309,164.36,-2.54210053,0.20%,USD,22-05-17 18:37:08,2605696488
33139411,ETH/USD,-0.25415415,165.33,-0.08403861,0.20%,USD,22-05-17 18:37:08,2605696488
33139408,ETH/USD,-6.38274155,165.71,-2.1153682,0.20%,USD,22-05-17 18:37:08,2605696488
33139400,ETH/USD,-0.19693726,166.01,-0.00039387,0.20%,ETH,22-05-17 18:37:08,2605696488
33139423,ETH/USD,-8.48776908,163.66,-2.77821658,0.20%,USD,22-05-17 18:37:08,2605696488
33139405,ETH/USD,-12.7229,166,-0.0254458,0.20%,ETH,22-05-17 18:37:08,2605696488
33139402,ETH/USD,-182.68545968,166,-0.36537092,0.20%,ETH,22-05-17 18:37:08,2605696488
33139417,ETH/USD,-0.41064397,164.66,-0.13523327,0.20%,USD,22-05-17 18:37:08,2605696488
33139413,ETH/USD,-6.832938,165.26,-2.25842267,0.20%,USD,22-05-17 18:37:08,2605696488
33139422,ETH/USD,-8.18352735,163.91,-2.68272394,0.20%,USD,22-05-17 18:37:08,2605696488
33139420,ETH/USD,-6.4,164.1,-2.10048,0.20%,USD,22-05-17 18:37:08,2605696488
33139409,ETH/USD,-1.81038072,165.71,-0.00362076,0.20%,ETH,22-05-17 18:37:08,2605696488
33139410,ETH/USD,-0.14,165.36,-0.00028,0.20%,ETH,22-05-17 18:37:08,2605696488
33139404,ETH/USD,-50,166,-0.1,0.20%,ETH,22-05-17 18:37:08,2605696488
33139416,ETH/USD,-7.28313445,164.81,-2.40066678,0.20%,USD,22-05-17 18:37:08,2605696488
33139406,ETH/USD,-1.80721803,166,-0.00361444,0.20%,ETH,22-05-17 18:37:08,2605696488
33139403,ETH/USD,-0.1,166,-0.0332,0.20%,USD,22-05-17 18:37:08,2605696488
33139401,ETH/USD,-8.55015164,166.01,-0.0171003,0.20%,ETH,22-05-17 18:37:08,2605696488
33139415,ETH/USD,-7,165.12,-2.31168,0.20%,USD,22-05-17 18:37:08,2605696488
33139412,ETH/USD,-1.308167,165.29,-0.43245385,0.20%,USD,22-05-17 18:37:08,2605696488
33139418,ETH/USD,-100,164.53,-32.906,0.20%,USD,22-05-17 18:37:08,2605696488
33139421,ETH/USD,-0.5671338,164,-0.18601989,0.20%,USD,22-05-17 18:37:08,2605696488
33139414,ETH/USD,-15,165.2,-0.03,0.20%,ETH,22-05-17 18:37:08,2605696488
33139407,ETH/USD,-21.1891,166,-0.0423782,0.20%,ETH,22-05-17 18:37:08,2605696488
33131680,ETH/USD,31,167.19,-10.36578,0.20%,USD,22-05-17 18:14:29,2605548645
33131676,ETH/USD,0.16676577,167,-0.00033353,0.20%,ETH,22-05-17 18:14:29,2605548645
33131669,ETH/USD,0.16676577,166.19,-0.05542961,0.20%,USD,22-05-17 18:14:29,2605548645
33131675,ETH/USD,0.804309,167,-0.26863921,0.20%,USD,22-05-17 18:14:29,2605548645
33131682,ETH/USD,100,167.68,-33.536,0.20%,USD,22-05-17 18:14:29,2605548645
