Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee,Fee Currency,Fee Total
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606464,1.82000000,0.02923764,0.22%,81655079332,0.02917332,-1.82000000,BTC,0.00006432
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606469,1.49000000,0.02393638,0.22%,81655079332,0.02388372,-1.49000000,BTC,0.00005266
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606470,4.38000000,0.07036338,0.22%,81655079332,0.07020859,-4.38000000,BTC,0.00015479
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606473,1.24000000,0.01992026,0.22%,81655079332,0.01987644,-1.24000000,BTC,0.00004382
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606480,2.11000000,0.03389672,0.22%,81655079332,0.03382215,-2.11000000,BTC,0.00007457
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606482,4.19000000,0.06731159,0.22%,81655079332,0.06716351,-4.19000000,BTC,0.00014808
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606484,2.79000000,0.04482090,0.22%,81655079332,0.04472230,-2.79000000,BTC,0.00009860
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01606485,0.43000000,0.00690788,0.22%,81655079332,0.00689269,-0.43000000,BTC,0.00001519
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01607095,0.06222407,0.00099999,0.22%,81655079332,0.00099780,-0.06222407,BTC,0.00000219
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01607095,9.00000000,0.14463855,0.22%,81655079332,0.14432035,-9.00000000,BTC,0.00031820
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01607195,1.71000000,0.02748303,0.22%,81655079332,0.02742257,-1.71000000,BTC,0.00006046
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01607705,0.06220046,0.00099999,0.22%,81655079332,0.00099780,-0.06220046,BTC,0.00000219
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01607705,0.06220046,0.00099999,0.22%,81655079332,0.00099780,-0.06220046,BTC,0.00000219
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01607705,0.53132500,0.00854213,0.22%,81655079332,0.00852334,-0.53132500,BTC,0.00001879
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01608619,0.24691282,0.00397188,0.22%,81655079332,0.00396315,-0.24691282,BTC,0.00000873
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01608770,0.02438321,0.00039226,0.22%,81655079332,0.00039140,-0.02438321,BTC,0.00000086
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01608931,253.52147178,4.07898555,0.22%,81655079332,4.07001179,-253.52147178,BTC,0.00897376
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01608932,74.65151341,1.20109208,0.22%,81655079332,1.19844968,-74.65151341,BTC,0.00264240
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01609641,46.32716195,0.74570099,0.22%,81655079332,0.74406045,-46.32716195,BTC,0.00164054
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01611226,0.47319266,0.00762420,0.22%,81655079332,0.00760743,-0.47319266,BTC,0.00001677
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01611227,75.38526642,1.21462776,0.22%,81655079332,1.21195558,-75.38526642,BTC,0.00267218
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01611361,20.63801718,0.33255296,0.22%,81655079332,0.33182135,-20.63801718,BTC,0.00073161
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01611361,0.06205933,0.00099999,0.22%,81655079332,0.00099780,-0.06205933,BTC,0.00000219
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01611805,387.74982085,6.24977099,0.22%,81655079332,6.23602150,-387.74982085,BTC,0.01374949
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01611806,182.89895124,2.94797627,0.22%,81655079332,2.94149073,-182.89895124,BTC,0.00648554
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01612580,3.39910495,0.05481328,0.22%,81655079332,0.05469270,-3.39910495,BTC,0.00012058
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01613765,0.75000000,0.01210323,0.22%,81655079332,0.01207661,-0.75000000,BTC,0.00002662
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01615010,1.96000000,0.03165419,0.22%,81655079332,0.03158456,-1.96000000,BTC,0.00006963
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01615270,0.56791123,0.00917329,0.22%,81655079332,0.00915311,-0.56791123,BTC,0.00002018
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01615633,0.91000000,0.01470226,0.22%,81655079332,0.01466992,-0.91000000,BTC,0.00003234
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01616255,3.71000000,0.05996306,0.22%,81655079332,0.05983115,-3.71000000,BTC,0.00013191
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01616711,5.52094599,0.08925774,0.22%,81655079332,0.08906138,-5.52094599,BTC,0.00019636
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01616878,2.65000000,0.04284726,0.22%,81655079332,0.04275300,-2.65000000,BTC,0.00009426
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01616944,0.40163045,0.00649413,0.22%,81655079332,0.00647985,-0.40163045,BTC,0.00001428
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01617034,0.40163045,0.00649450,0.22%,81655079332,0.00648022,-0.40163045,BTC,0.00001428
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01617109,0.02427980,0.00039263,0.22%,81655079332,0.00039177,-0.02427980,BTC,0.00000086
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01617213,0.40163045,0.00649521,0.22%,81655079332,0.00648093,-0.40163045,BTC,0.00001428
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01617500,3.21000000,0.05192175,0.22%,81655079332,0.05180753,-3.21000000,BTC,0.00011422
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01617812,0.12000000,0.00194137,0.22%,81655079332,0.00193710,-0.12000000,BTC,0.00000427
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01618123,1.91000000,0.03090614,0.22%,81655079332,0.03083815,-1.91000000,BTC,0.00006799
2016-07-12 15:23:05,ETH/BTC,Exchange,Sell,0.01618434,1.26000000,0.02039226,0.22%,81655079332,0.02034740,-1.26000000,BTC,0.00004486
2016-07-12 15:21:24,ETH/BTC,Settlement,Sell,0.01604201,37.76388931,0.60580868,0.22%,81654318094,0.60447591,-37.76388931,BTC,0.00133277
2016-07-12 15:21:24,ETH/BTC,Settlement,Sell,0.01604403,0.11696300,0.00187655,0.22%,81654318094,0.00187243,-0.11696300,BTC,0.00000412
2016-07-12 15:21:24,ETH/BTC,Settlement,Sell,0.01604585,5.00000000,0.08022925,0.22%,81654318094,0.08005275,-5.00000000,BTC,0.00017650
2016-07-12 15:21:24,ETH/BTC,Settlement,Sell,0.01604601,4.69219208,0.07529096,0.22%,81654318094,0.07512532,-4.69219208,BTC,0.00016564
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01604601,5.30780792,0.08516913,0.22%,81654314098,0.08498176,-5.30780792,BTC,0.00018737
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01604669,19.01000000,0.30504757,0.22%,81654314098,0.30437647,-19.01000000,BTC,0.00067110
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605000,24.92211838,0.39999999,0.22%,81654314098,0.39912000,-24.92211838,BTC,0.00087999
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605000,7.01000000,0.11251050,0.22%,81654314098,0.11226298,-7.01000000,BTC,0.00024752
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605109,1.50917300,0.02422387,0.22%,81654314098,0.02417058,-1.50917300,BTC,0.00005329
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605150,0.78292803,0.01256716,0.22%,81654314098,0.01253952,-0.78292803,BTC,0.00002764
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605326,3.91527000,0.06285284,0.22%,81654314098,0.06271457,-3.91527000,BTC,0.00013827
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605464,1.00000000,0.01605464,0.22%,81654314098,0.01601932,-1.00000000,BTC,0.00003532
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605724,0.00780064,0.00012525,0.22%,81654314098,0.00012498,-0.00780064,BTC,0.00000027
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01605955,3.36505177,0.05404121,0.22%,81654314098,0.05392232,-3.36505177,BTC,0.00011889
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01606106,0.55251749,0.00887401,0.22%,81654314098,0.00885449,-0.55251749,BTC,0.00001952
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01606141,1.28891091,0.02070172,0.22%,81654314098,0.02065618,-1.28891091,BTC,0.00004554
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01606231,0.25091676,0.00403030,0.22%,81654314098,0.00402144,-0.25091676,BTC,0.00000886
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01606786,0.60885762,0.00978303,0.22%,81654314098,0.00976151,-0.60885762,BTC,0.00002152
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607157,0.40152018,0.00645305,0.22%,81654314098,0.00643886,-0.40152018,BTC,0.00001419
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607288,0.40198040,0.00646098,0.22%,81654314098,0.00644677,-0.40198040,BTC,0.00001421
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607331,0.06641890,0.00106757,0.22%,81654314098,0.00106523,-0.06641890,BTC,0.00000234
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607333,0.11248057,0.00180793,0.22%,81654314098,0.00180396,-0.11248057,BTC,0.00000397
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607385,0.40193044,0.00646056,0.22%,81654314098,0.00644635,-0.40193044,BTC,0.00001421
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607470,30.57934643,0.49155382,0.22%,81654314098,0.49047241,-30.57934643,BTC,0.00108141
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607586,5.25971281,0.08455440,0.22%,81654314098,0.08436839,-5.25971281,BTC,0.00018601
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607611,31.37770462,0.50443143,0.22%,81654314098,0.50332169,-31.37770462,BTC,0.00110974
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607694,0.40193044,0.00646181,0.22%,81654314098,0.00644760,-0.40193044,BTC,0.00001421
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01607914,30.00000000,0.48237420,0.22%,81654314098,0.48131298,-30.00000000,BTC,0.00106122
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608000,2.00000000,0.03216000,0.22%,81654314098,0.03208925,-2.00000000,BTC,0.00007075
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608043,0.10118784,0.00162714,0.22%,81654314098,0.00162357,-0.10118784,BTC,0.00000357
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608100,200.00000000,3.21620000,0.22%,81654314098,3.20912436,-200.00000000,BTC,0.00707564
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608132,0.40193044,0.00646357,0.22%,81654314098,0.00644936,-0.40193044,BTC,0.00001421
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608300,0.06217745,0.00099999,0.22%,81654314098,0.00099780,-0.06217745,BTC,0.00000219
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608308,0.40193044,0.00646427,0.22%,81654314098,0.00645005,-0.40193044,BTC,0.00001422
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608323,0.09236840,0.00148558,0.22%,81654314098,0.00148232,-0.09236840,BTC,0.00000326
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608362,0.40193044,0.00646449,0.22%,81654314098,0.00645027,-0.40193044,BTC,0.00001422
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608381,0.13877430,0.00223201,0.22%,81654314098,0.00222710,-0.13877430,BTC,0.00000491
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608887,0.49596228,0.00797947,0.22%,81654314098,0.00796192,-0.49596228,BTC,0.00001755
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01608908,0.12485603,0.00200881,0.22%,81654314098,0.00200440,-0.12485603,BTC,0.00000441
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01609344,0.99492471,0.01601176,0.22%,81654314098,0.01597654,-0.99492471,BTC,0.00003522
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01609705,0.10254339,0.00165064,0.22%,81654314098,0.00164701,-0.10254339,BTC,0.00000363
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01609804,0.08187257,0.00131798,0.22%,81654314098,0.00131509,-0.08187257,BTC,0.00000289
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,200.00000000,3.22000000,0.22%,81654314098,3.21291600,-200.00000000,BTC,0.00708400
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,15.80242547,0.25441905,0.22%,81654314098,0.25385933,-15.80242547,BTC,0.00055972
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,7.79638322,0.12552176,0.22%,81654314098,0.12524562,-7.79638322,BTC,0.00027614
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,5.50000000,0.08855000,0.22%,81654314098,0.08835519,-5.50000000,BTC,0.00019481
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,12.42236024,0.19999999,0.22%,81654314098,0.19956000,-12.42236024,BTC,0.00043999
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,1.00000000,0.01610000,0.22%,81654314098,0.01606458,-1.00000000,BTC,0.00003542
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,9.16149068,0.14749999,0.22%,81654314098,0.14717550,-9.16149068,BTC,0.00032449
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,4.00000000,0.06440000,0.22%,81654314098,0.06425832,-4.00000000,BTC,0.00014168
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,4.20367453,0.06767915,0.22%,81654314098,0.06753026,-4.20367453,BTC,0.00014889
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,5.11131304,0.08229213,0.22%,81654314098,0.08211109,-5.11131304,BTC,0.00018104
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,0.10000000,0.00161000,0.22%,81654314098,0.00160646,-0.10000000,BTC,0.00000354
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610000,2.79366087,0.04497794,0.22%,81654314098,0.04487899,-2.79366087,BTC,0.00009895
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610094,0.07045886,0.00113445,0.22%,81654314098,0.00113196,-0.07045886,BTC,0.00000249
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610167,51.86000000,0.83503260,0.22%,81654314098,0.83319553,-51.86000000,BTC,0.00183707
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610182,0.17113461,0.00275557,0.22%,81654314098,0.00274951,-0.17113461,BTC,0.00000606
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610300,1000.00000000,16.10300000,0.22%,81654314098,16.06757340,-1000.00000000,BTC,0.03542660
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610401,0.09389776,0.00151213,0.22%,81654314098,0.00150881,-0.09389776,BTC,0.00000332
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610422,0.11388640,0.00183405,0.22%,81654314098,0.00183002,-0.11388640,BTC,0.00000403
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610466,0.69973086,0.01126892,0.22%,81654314098,0.01124413,-0.69973086,BTC,0.00002479
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610496,0.05965954,0.00096081,0.22%,81654314098,0.00095870,-0.05965954,BTC,0.00000211
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610498,0.51714304,0.00832857,0.22%,81654314098,0.00831025,-0.51714304,BTC,0.00001832
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610506,0.05369329,0.00086473,0.22%,81654314098,0.00086283,-0.05369329,BTC,0.00000190
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610568,0.50000000,0.00805284,0.22%,81654314098,0.00803513,-0.50000000,BTC,0.00001771
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610624,0.17305457,0.00278725,0.22%,81654314098,0.00278112,-0.17305457,BTC,0.00000613
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610700,63.00000000,1.01474100,0.22%,81654314098,1.01250857,-63.00000000,BTC,0.00223243
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01610802,0.02012250,0.00032413,0.22%,81654314098,0.00032342,-0.02012250,BTC,0.00000071
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611026,0.62072245,0.01000000,0.22%,81654314098,0.00997800,-0.62072245,BTC,0.00002200
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611111,0.31034777,0.00500004,0.22%,81654314098,0.00498904,-0.31034777,BTC,0.00001100
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611342,0.16449294,0.00265054,0.22%,81654314098,0.00264471,-0.16449294,BTC,0.00000583
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611603,0.07360307,0.00118618,0.22%,81654314098,0.00118358,-0.07360307,BTC,0.00000260
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611709,0.09086199,0.00146443,0.22%,81654314098,0.00146121,-0.09086199,BTC,0.00000322
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611796,0.12643253,0.00203783,0.22%,81654314098,0.00203335,-0.12643253,BTC,0.00000448
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611800,0.09773600,0.00157530,0.22%,81654314098,0.00157184,-0.09773600,BTC,0.00000346
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611801,112.81574385,1.81836528,0.22%,81654314098,1.81436488,-112.81574385,BTC,0.00400040
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611804,100.00000000,1.61180400,0.22%,81654314098,1.60825804,-100.00000000,BTC,0.00354596
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01611885,0.68461685,0.01103523,0.22%,81654314098,0.01101096,-0.68461685,BTC,0.00002427
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612458,0.32621006,0.00526000,0.22%,81654314098,0.00524843,-0.32621006,BTC,0.00001157
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612548,0.11802834,0.00190326,0.22%,81654314098,0.00189908,-0.11802834,BTC,0.00000418
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612598,0.38958459,0.00628243,0.22%,81654314098,0.00626861,-0.38958459,BTC,0.00001382
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612619,0.26706822,0.00430679,0.22%,81654314098,0.00429732,-0.26706822,BTC,0.00000947
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612655,0.42327116,0.00682590,0.22%,81654314098,0.00681089,-0.42327116,BTC,0.00001501
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612657,1.28891091,0.02078571,0.22%,81654314098,0.02073999,-1.28891091,BTC,0.00004572
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612893,0.00815072,0.00013146,0.22%,81654314098,0.00013118,-0.00815072,BTC,0.00000028
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612893,0.99671677,0.01607597,0.22%,81654314098,0.01604061,-0.99671677,BTC,0.00003536
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612893,1.01438075,0.01636087,0.22%,81654314098,0.01632488,-1.01438075,BTC,0.00003599
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01612999,12.39926373,0.19999999,0.22%,81654314098,0.19956000,-12.39926373,BTC,0.00043999
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613242,0.89394895,0.01442155,0.22%,81654314098,0.01438983,-0.89394895,BTC,0.00003172
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613274,0.37128118,0.00598978,0.22%,81654314098,0.00597661,-0.37128118,BTC,0.00001317
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613317,0.21472725,0.00346423,0.22%,81654314098,0.00345661,-0.21472725,BTC,0.00000762
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613375,0.06881355,0.00111022,0.22%,81654314098,0.00110778,-0.06881355,BTC,0.00000244
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613403,0.28152984,0.00454221,0.22%,81654314098,0.00453222,-0.28152984,BTC,0.00000999
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613560,0.89397162,0.01442476,0.22%,81654314098,0.01439303,-0.89397162,BTC,0.00003173
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613682,0.63285676,0.01021229,0.22%,81654314098,0.01018983,-0.63285676,BTC,0.00002246
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613726,7.01048102,0.11312995,0.22%,81654314098,0.11288107,-7.01048102,BTC,0.00024888
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613769,0.12000000,0.00193652,0.22%,81654314098,0.00193226,-0.12000000,BTC,0.00000426
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613770,4.44000000,0.07165138,0.22%,81654314098,0.07149375,-4.44000000,BTC,0.00015763
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613795,3.00000000,0.04841385,0.22%,81654314098,0.04830734,-3.00000000,BTC,0.00010651
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613801,1.98000000,0.03195325,0.22%,81654314098,0.03188296,-1.98000000,BTC,0.00007029
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613803,0.28000000,0.00451864,0.22%,81654314098,0.00450870,-0.28000000,BTC,0.00000994
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613811,2.11000000,0.03405141,0.22%,81654314098,0.03397650,-2.11000000,BTC,0.00007491
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613813,0.26000000,0.00419591,0.22%,81654314098,0.00418668,-0.26000000,BTC,0.00000923
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613821,0.59850879,0.00965886,0.22%,81654314098,0.00963762,-0.59850879,BTC,0.00002124
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613832,0.42854163,0.00691594,0.22%,81654314098,0.00690073,-0.42854163,BTC,0.00001521
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613837,0.33725103,0.00544268,0.22%,81654314098,0.00543071,-0.33725103,BTC,0.00001197
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613843,0.32116590,0.00518311,0.22%,81654314098,0.00517171,-0.32116590,BTC,0.00001140
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613853,0.11804500,0.00190507,0.22%,81654314098,0.00190088,-0.11804500,BTC,0.00000419
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613855,0.26040230,0.00420251,0.22%,81654314098,0.00419327,-0.26040230,BTC,0.00000924
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613877,3.59000000,0.05793818,0.22%,81654314098,0.05781072,-3.59000000,BTC,0.00012746
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01613982,147.20000000,2.37578150,0.22%,81654314098,2.37055479,-147.20000000,BTC,0.00522671
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614389,0.50602643,0.00816923,0.22%,81654314098,0.00815126,-0.50602643,BTC,0.00001797
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614405,0.92463073,0.01492728,0.22%,81654314098,0.01489444,-0.92463073,BTC,0.00003284
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614446,0.10531377,0.00170023,0.22%,81654314098,0.00169649,-0.10531377,BTC,0.00000374
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614450,269.85122247,4.35661306,0.22%,81654314098,4.34702852,-269.85122247,BTC,0.00958454
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614451,301.34082731,4.86499999,0.22%,81654314098,4.85429700,-301.34082731,BTC,0.01070299
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614496,0.47789304,0.00771556,0.22%,81654314098,0.00769859,-0.47789304,BTC,0.00001697
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614496,0.87491158,0.01412541,0.22%,81654314098,0.01409434,-0.87491158,BTC,0.00003107
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614733,67.09384198,1.08338640,0.22%,81654314098,1.08100295,-67.09384198,BTC,0.00238345
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614884,0.61790803,0.00997849,0.22%,81654314098,0.00995654,-0.61790803,BTC,0.00002195
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614891,0.21698903,0.00350413,0.22%,81654314098,0.00349643,-0.21698903,BTC,0.00000770
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01614892,112.25996931,1.81287726,0.22%,81654314098,1.80888894,-112.25996931,BTC,0.00398832
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615000,1.80271296,0.02911381,0.22%,81654314098,0.02904976,-1.80271296,BTC,0.00006405
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615007,0.38347629,0.00619316,0.22%,81654314098,0.00617954,-0.38347629,BTC,0.00001362
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615028,0.85809730,0.01385851,0.22%,81654314098,0.01382803,-0.85809730,BTC,0.00003048
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615028,0.39371953,0.00635868,0.22%,81654314098,0.00634470,-0.39371953,BTC,0.00001398
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615043,0.19406655,0.00313425,0.22%,81654314098,0.00312736,-0.19406655,BTC,0.00000689
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615054,0.71122354,0.01148664,0.22%,81654314098,0.01146137,-0.71122354,BTC,0.00002527
2016-07-12 15:21:23,ETH/BTC,Margin trade,Sell,0.01615065,0.31352747,0.00506367,0.22%,81654314098,0.00505253,-0.31352747,BTC,0.00001114
