Currency,Rate,Amount,Duration,TotalFee,Open,Close
BTC,0.00032597,0.05933129,2.00052083,0.00003870,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032698,0.10311837,2.00052083,0.00006744,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032698,0.00133207,2.00052083,0.00000087,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032698,0.11366752,2.00052083,0.00007434,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032698,0.00453381,2.00052083,0.00000297,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032698,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032698,0.01124243,2.00052083,0.00000735,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032699,0.10311837,2.00052083,0.00006744,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032699,0.04349748,2.00052083,0.00002845,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032699,0.03519626,2.00052083,0.00002301,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032699,0.00417815,2.00052083,0.00000273,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032699,0.00275901,2.00052083,0.00000181,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032699,0.07478192,2.00052083,0.00004892,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032780,0.12789127,2.00052083,0.00008387,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.06781504,2.00050925,0.00004450,2016-10-05 00:05:06,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00032798,0.00100000,2.00052083,0.00000065,2016-10-05 00:05:05,2016-10-07 00:05:50
BTC,0.00030000,0.73761618,2.00052083,0.00044268,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00030100,0.00215902,2.00052083,0.00000129,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00030198,0.02189812,2.00052083,0.00001323,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00030200,0.02189812,2.00052083,0.00001323,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00030200,0.11300503,2.00052083,0.00006826,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00032800,0.45249655,2.00052083,0.00029690,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00032989,0.00600000,2.00052083,0.00000395,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00032990,0.15997185,2.00052083,0.00010557,2016-10-05 00:04:02,2016-10-07 00:04:47
BTC,0.00032600,0.03180440,2.00021990,0.00002073,2016-10-05 00:03:25,2016-10-07 00:03:44
BTC,0.00032800,0.36055659,2.00021990,0.00023655,2016-10-05 00:03:25,2016-10-07 00:03:44
BTC,0.00032700,0.14000000,2.00021990,0.00009158,2016-10-05 00:02:20,2016-10-07 00:02:39
BTC,0.00032770,0.01653960,2.00021990,0.00001085,2016-10-05 00:02:20,2016-10-07 00:02:39
BTC,0.00032799,0.00488935,2.00021990,0.00000321,2016-10-05 00:02:20,2016-10-07 00:02:39
BTC,0.00032799,0.03307921,2.00021990,0.00002169,2016-10-05 00:02:20,2016-10-07 00:02:39
BTC,0.00032870,0.24530808,2.00021990,0.00016128,2016-10-05 00:02:20,2016-10-07 00:02:39
BTC,0.00032899,3.00968735,2.00021990,0.00198052,2016-10-05 00:02:20,2016-10-07 00:02:39
BTC,0.00032869,0.01314974,2.00054398,0.00000865,2016-10-05 00:00:50,2016-10-07 00:01:37
BTC,0.00032969,1.96097987,2.00054398,0.00129338,2016-10-05 00:00:50,2016-10-07 00:01:37
BTC,0.00086300,0.00000001,20.00040509,0.00000001,2016-09-17 00:01:02,2016-10-07 00:01:37
BTC,0.00045898,0.00135188,5.00053240,0.00000311,2016-10-01 23:59:50,2016-10-07 00:00:36
BTC,0.00032899,0.02413122,2.00053240,0.00001587,2016-10-04 23:58:47,2016-10-06 23:59:33
BTC,0.00036900,0.19000755,2.00070601,0.00014027,2016-10-04 00:09:39,2016-10-06 00:10:40
BTC,0.00036900,0.14237195,2.00070601,0.00010510,2016-10-04 00:09:39,2016-10-06 00:10:40
BTC,0.00036900,0.00441650,2.00070601,0.00000325,2016-10-04 00:09:39,2016-10-06 00:10:40
BTC,0.00036900,0.00228639,2.00070601,0.00000169,2016-10-04 00:09:39,2016-10-06 00:10:40
BTC,0.00036900,0.04391827,2.00070601,0.00003242,2016-10-04 00:09:39,2016-10-06 00:10:40
